Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
18245,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Procolobus,verus,"(Van Beneden, 1838)",,,,,Colobus verus,"Olive Colobus, Van Beneden's Colobus","Colobe vert, Colobe à huppe, Colobe de van Beneden, Colobe vrai","Colobo Oliva, Colobo verde",NT,,3.1,2008,unknown,N
41685,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PROCYONIDAE,Procyon,cancrivorus,"(G.[Baron] Cuvier, 1798)",,,,,,Crab-eating Raccoon,,"Mapache Lavador, Cangrejera, Mayuato",LC,,3.1,2016,decreasing,N
41686,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PROCYONIDAE,Procyon,lotor,"(Linnaeus, 1758)",,,,,Procyon gloveralleni  |Procyon insularis  |Procyon maynardi  |Procyon minor  |Ursus lotor,Northern Raccoon,Raton laveur,"Mapache, Mapachín, Zorra Manglera",LC,,3.1,2016,increasing,N
18267,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PROCYONIDAE,Procyon,pygmaeus,"Merriam, 1901",,,,,,"Pygmy Raccoon, Cozumel Raccoon Bear, Cozumel Raccoon, Cozumel Island Raccoon",,,CR,C2a(ii),3.1,2016,decreasing,N
22680667,ANIMALIA,CHORDATA,AVES,PICIFORMES,INDICATORIDAE,Prodotiscus,insignis,"(Cassin, 1856)",,,,,,"Cassin's Honeybird, Cassin's Honeybird",Indicateur pygmée,,LC,,3.1,2012,decreasing,N
22680677,ANIMALIA,CHORDATA,AVES,PICIFORMES,INDICATORIDAE,Prodotiscus,regulus,"Sundevall, 1850",,,,,,"Brown-backed Honeybird, Brown-backed Honeyguide, Brown-backed Honeybird",Indicateur de Wahlberg,,LC,,3.1,2012,increasing,N
22680672,ANIMALIA,CHORDATA,AVES,PICIFORMES,INDICATORIDAE,Prodotiscus,zambesiae,"Shelley, 1894",,,,,,"Green-backed Honeybird, Green-backed Honeybird",Indicateur verdâtre,,LC,,3.1,2012,stable,N
18275,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,brevicauda,"(Günther, 1877)",,,,,Proechimys bolivianus  |Proechimys gularis  ,Huallaga Spiny Rat,,,LC,,3.1,2016,unknown,N
18276,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,canicollis,"(J.A. Allen, 1899)",,,,,,Colombian Spiny Rat,,,LC,,3.1,2016,stable,N
18278,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,chrysaeolus,"(Thomas, 1898)",,,,,Proechimys magdalenae,Boyaca Spiny Rat,,,DD,,3.1,2016,unknown,N
18279,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,cuvieri,"Petter, 1978",,,,,,Cuvier's Spiny Rat,,,LC,,3.1,2016,unknown,N
18280,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,decumanus,"(Thomas, 1899)",,,,,,Pacific Spiny Rat,,,NT,,3.1,2016,decreasing,N
29463,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,echinothrix,"da Silva, 1998",,,,,,,,,LC,,3.1,2016,unknown,N
29466,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,gardneri,"da Silva, 1998",,,,,,,,,DD,,3.1,2008,unknown,N
18282,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,goeldii,"Thomas, 1905",,,,,,Goeldi's Spiny Rat,,,LC,,3.1,2016,stable,N
18284,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,guairae,"Thomas, 1901",,,,,Proechimys poliopus,Guaira Spiny Rat,,,LC,,3.1,2016,unknown,N
18277,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,guyannensis,"(É. Geoffroy, 1803)",,,,,Proechimys cayennensis  |Proechimys warreni  ,Cayenne Spiny Rat,,,LC,,3.1,2016,unknown,N
18287,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,hoplomyoides,"(Tate, 1939)",,,,,,Guyanan Spiny Rat,,,DD,,3.1,2016,unknown,N
29464,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,kulinae,"da Silva, 1998",,,,,,,,,DD,,3.1,2016,unknown,N
18289,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,longicaudatus,"(Rengger, 1830)",,,,,,Long-tailed Spiny Rat,,,LC,,3.1,2016,unknown,N
18291,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,mincae,"(J.A. Allen, 1899)",,,,,,Minca Spiny Rat,,,DD,,3.1,2016,unknown,N
18293,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,oconnelli,"J.A. Allen, 1913",,,,,,O'Connell's Spiny Rat,,,DD,,3.1,2016,unknown,N
29465,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,pattoni,"da Silva, 1998",,,,,,,,,LC,,3.1,2016,unknown,N
18296,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,quadruplicatus,"Hershkovitz, 1948",,,,,Proechimys amphichoricus  ,Napo Spiny Rat,,,LC,,3.1,2016,stable,N
18294,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,roberti,"Thomas, 1901",,,,,Proechimys oris  ,Roberto's Spiny Rat,,,LC,,3.1,2016,stable,N
18297,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,semispinosus,"Tomes, 1860",,,,,Proechimys gorgonae  ,Tome's Spiny Rat,,,LC,,3.1,2016,stable,N
18299,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,simonsi,"Thomas, 1900",,,,,Proechimys hendeei  ,Simon's Spiny Rat,,,LC,,3.1,2016,unknown,N
18300,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,steerei,"Goldman, 1911",,,,,,Steere's Spiny Rat,,,LC,,3.1,2016,unknown,N
18301,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,trinitatis,"(J.A. Allen & Chapman, 1893)",,,,,Proechimys trinitatus|Proechimys urichi,Trinidad Spiny Rat,,,DD,,3.1,2016,unknown,N
18305,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Proedromys,bedfordi,"Thomas, 1911",,,,,Microtus bedfordi  ,Duke Of Bedford's Vole,,,VU,B1ab(iii),3.1,2016,decreasing,N
136459,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Proedromys,liangshanensis,"Liu, Sun, Zeng & Zhao, 2007",,,,,,Liangshan Vole,,,DD,,3.1,2016,unknown,N
22712110,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Progne,chalybea,"(Gmelin, 1789)",,,,,,"Grey-breasted Martin, Gray-breasted Martin",,,LC,,3.1,2012,decreasing,N
22712101,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Progne,cryptoleuca,"Baird, 1865",,,,,,Cuban Martin,,,LC,,3.1,2012,stable,N
22712104,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Progne,dominicensis,"(Gmelin, 1789)",,,,,,Caribbean Martin,,,LC,,3.1,2012,increasing,N
22731723,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Progne,elegans,"S. F. Baird, 1865",,,,,,Southern Martin,,,LC,,3.1,2012,stable,N
22731986,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Progne,modesta,"Gould, 1837",,,,,,"Galapagos Martin, Galápagos Martin",,,EN,C2a(i),3.1,2012,decreasing,N
22731728,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Progne,murphyi,"Chapman, 1925",,,,,,Peruvian Martin,,,VU,C2a(i),3.1,2012,decreasing,N
22712107,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Progne,sinaloae,"Nelson, 1898",,,,,,Sinaloa Martin,,,VU,C2a(ii),3.1,2012,stable,N
22712098,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Progne,subis,"(Linnaeus, 1758)",,,,,,Purple Martin,,,LC,,3.1,2012,stable,N
22712092,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Progne,tapera,"(Linnaeus, 1766)",,,,,Phaeoprogne tapera tapera,Brown-chested Martin,,,LC,,3.1,2012,stable,N
18338,ANIMALIA,CHORDATA,MAMMALIA,LAGOMORPHA,PROLAGIDAE,Prolagus,sardus,"(Wagner, 1832)",,,,,,Sardinian Pika,PIKA SARDE,PIKA DE CERDEÑA,EX,,3.1,2008,,N
9674,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Prolemur,simus,"(Gray, 1871)",,,,,Hapalemur simus  ,"Greater Bamboo Lemur, Broad-nosed Gentle Lemur","Grand Hapalémur, Hapalémur Simien",Lemur Cariancho,CR,A4cd,3.1,2014,decreasing,N
22717447,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PROMEROPIDAE,Promerops,cafer,"(Linnaeus, 1758)",,,,,,Cape Sugarbird,Promérops du Cap,,LC,,3.1,2012,stable,N
22717443,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PROMEROPIDAE,Promerops,gurneyi,"Verreaux, 1871",,,,,,Gurney's Sugarbird,Promérops de Gurney,,LC,,3.1,2012,stable,N
18339,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Prometheomys,schaposchnikowi,"Satunin, 1901",,,,,,Long-clawed Mole Vole,,,NT,,3.1,2008,decreasing,N
18340,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Promops,centralis,"Thomas, 1915",,,,,,Big Crested Mastiff Bat,,,LC,,3.1,2008,unknown,N
18341,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Promops,nasutus,"(Spix, 1823)",,,,,,Brown Mastiff Bat,,,LC,,3.1,2015,unknown,N
41293,ANIMALIA,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Pronolagus,crassicaudatus,"(I. Geoffroy, 1832)",,,,,,"Natal Red Rock Hare, Natal Red Rockhare, Greater Red Rockhare",,,LC,,3.1,2008,decreasing,N
41294,ANIMALIA,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Pronolagus,randensis,"Jameson, 1907",,,,,,"Jameson's Red Rock Hare, Jameson's Red Rockhare",,,LC,,3.1,2008,unknown,N
41295,ANIMALIA,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Pronolagus,rupestris,"(A. Smith, 1834)",,,,,,"Smith's Red Rock Hare, Smith's Red Rockhare",,,LC,,3.1,2008,unknown,N
136713,ANIMALIA,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Pronolagus,saundersiae,"(Hewitt, 1927)",,,,,Pronolagus barretti  |Pronolagus bowkeri  ,Hewitt's Red Rock Hare,Lapin roux de Hewitt,,LC,,3.1,2008,decreasing,N
18360,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Propithecus,candidus,"A. Grandidier, 1871",,,,,Propithecus diadema subspecies candidus,"Silky Sifaka, Silky Simpona",,,CR,C2a(i),3.1,2014,decreasing,N
18355,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Propithecus,coquereli,"(A. Grandidier, 1867)",,,,,Propithecus verreauxi subspecies coquereli,"Coquerel's Sifaka, Crowned Sifaka",,,EN,A2acd,3.1,2014,decreasing,N
18356,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Propithecus,coronatus,"Milne-Edwards, 1871",,,,,Propithecus verreauxi subspecies coronatus,Crowned Sifaka,,,EN,A2acd,3.1,2014,decreasing,N
18357,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Propithecus,deckenii,"A. Grandidier, 1867",,,,,Propithecus verreauxi subspecies deckenii,"Van der Decken's Sifaka, Decken's Sifaka",,,EN,A2cd+3cd+4cd,3.1,2014,decreasing,N
18358,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Propithecus,diadema,"Bennett, 1832",,,,,Propithecus diadema subspecies diadema,Diademed Sifaka,Propithèque à diadème,,CR,A3cd,3.1,2014,decreasing,N
18359,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Propithecus,edwardsi,"A. Grandidier, 1871",,,,,Propithecus diadema subspecies edwardsi|Propithecus holomelas  ,"Milne-Edward's Sifaka, Milne-Edwards's Simpona",,,EN,A2cd+3cd+4cd,3.1,2014,decreasing,N
18361,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Propithecus,perrieri,"Lavauden, 1931",,,,,Propithecus diadema subspecies perrieri,Perrier's Sifaka,,,CR,"C2a(i,ii)",3.1,2014,decreasing,N
18352,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Propithecus,tattersalli,"Simons, 1988",,,,,,"Golden-crowned Sifaka, Tattersall's Sifaka",,Indris Sifaca,CR,A3cd,3.1,2014,decreasing,N
18354,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Propithecus,verreauxi,"A. Grandidier, 1867",,,,,Propithecus verreauxi subspecies verreauxi,Verreaux's Sifaka,Propithèque De Verreaux,,EN,A2acd+3cd+4acd,3.1,2014,decreasing,N
18362,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Prosciurillus,abstrusus,"Moore, 1958",,,,,,Secretive Dwarf Squirrel,,,DD,,3.1,2016,unknown,N
18363,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Prosciurillus,leucomus,"(Müller & Schlegel, 1844)",,,,,,Whitish Dwarf Squirrel,,,DD,,3.1,2008,unknown,N
18364,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Prosciurillus,murinus,"(Müller & Schlegel, 1844)",,,,,,Celebes Dwarf Squirrel,,,DD,,3.1,2008,unknown,N
136574,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Prosciurillus,rosenbergii,"(Jentink, 1879)",,,,,,Sanghir Squirrel,,,LC,,3.1,2016,stable,N
18365,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Prosciurillus,weberi,"(Jentink, 1890)",,,,,,Weber's Dwarf Squirrel,,,DD,,3.1,2008,unknown,N
62289108,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Prosobonia,cancellata,"(Gmelin, 1789)",,,,,,Christmas Sandpiper,,,EX,,3.1,2014,,N
22728772,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Prosobonia,ellisi,"(Gmelin, 1789)",,,,,,Moorea Sandpiper,,,EX,,3.1,2012,,N
22693330,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Prosobonia,leucoptera,"(Gmelin, 1789)",,,,,,"Tahiti Sandpiper, Tahiti Sandpiper",,,EX,,3.1,2012,,N
62289271,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Prosobonia,parvirostris,"(Peale, 1848)",,,,,,Tuamotu Sandpiper,,,EN,"B1ab(ii,iii,iv,v)",3.1,2014,decreasing,N
22685035,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Prosopeia,personata,"(Gray, 1848)",,,,,,"Masked Shining-parrot, Masked Shining-Parrot, Masked Shining Parrot",,Papagayo Enmascarado,NT,,3.1,2012,decreasing,N
22685029,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Prosopeia,splendens,"(Peale, 1848)",,,,,,"Crimson Shining-parrot, Crimson Shining-Parrot, Crimson Shining Parrot",,Papagayo Escarlata,VU,C2a(ii),3.1,2012,decreasing,N
22685041,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Prosopeia,tabuensis,"(Gmelin, 1788)",,,,,,"Maroon Shining-parrot, Maroon Shining Parrot, Red Shining-Parrot",,,LC,,3.1,2012,decreasing,N
22704472,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Prosthemadera,novaeseelandiae,"(Gmelin, 1788)",,,,,,Tui,,,LC,,3.1,2012,decreasing,N
18372,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,HYAENIDAE,Proteles,cristata,"(Sparrman, 1783)",,,,,Proteles cristatus  ,Aardwolf,Protèle,Lobo de Tierra,LC,,3.1,2015,stable,N
13119,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Protochromys,fellowsi,"(Hinton, 1943)",,,,,Melomys fellowsi  ,"Red-bellied Protochromys, Red-bellied Mosaic-tailed Rat, Papuan Protochromys",,,LC,,3.1,2016,unknown,N
22721765,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Protonotaria,citrea,"(Boddaert, 1783)",,,,,,Prothonotary Warbler,,,LC,,3.1,2012,decreasing,N
18385,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Protoxerus,aubinnii,"(Gray, 1873)",,,,,,Slender-tailed Squirrel,,,DD,,3.1,2008,unknown,N
18386,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Protoxerus,stangeri,"(Waterhouse, 1842)",,,,,,"African Giant Squirrel, Forest Giant Squirrel",Grand Ecureuil De Stanger,,LC,,3.1,2008,unknown,N
22718644,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PRUNELLIDAE,Prunella,atrogularis,"(Br&t, 1844)",,,,,,Black-throated Accentor,,,LC,,3.1,2013,stable,N
22718617,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PRUNELLIDAE,Prunella,collaris,"(Scopoli, 1769)",,,,,,Alpine Accentor,,,LC,,3.1,2014,stable,N
22718636,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PRUNELLIDAE,Prunella,fagani,"(Ogilvie-Grant, 1913)",,,,,,"Yemen Accentor, Arabian Accentor",Accenteur arabe,,NT,,3.1,2012,stable,N
22718641,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PRUNELLIDAE,Prunella,fulvescens,"(Severtsov, 1873)",,,,,,Brown Accentor,,,LC,,3.1,2012,stable,N
22718620,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PRUNELLIDAE,Prunella,himalayana,"(Blyth, 1842)",,,,,,"Rufous-streaked Accentor, Altai Accentor",,,LC,,3.1,2012,stable,N
22718659,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PRUNELLIDAE,Prunella,immaculata,"(Hodgson, 1845)",,,,,,Maroon-backed Accentor,,,LC,,3.1,2012,stable,N
22718647,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PRUNELLIDAE,Prunella,koslowi,"(Przewalski, 1887)",,,,,,"Mongolian Accentor, Kozlov's Accentor",,,LC,,3.1,2012,stable,N
22718651,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PRUNELLIDAE,Prunella,modularis,"(Linnaeus, 1758)",,,,,,"Hedge Accentor, Dunnock, Hedge Sparrow",,,LC,,3.1,2014,decreasing,N
22718630,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PRUNELLIDAE,Prunella,montanella,"(Pallas, 1776)",,,,,,Siberian Accentor,,,LC,,3.1,2015,stable,N
22718633,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PRUNELLIDAE,Prunella,ocularis,"(Radde, 1884)",,,,,,Radde's Accentor,,,LC,,3.1,2012,stable,N
22718624,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PRUNELLIDAE,Prunella,rubeculoides,"(Moore, 1854)",,,,,,Robin Accentor,,,LC,,3.1,2012,stable,N
22718656,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PRUNELLIDAE,Prunella,rubida,"(Temminck & Schlegel, 1848)",,,,,,Japanese Accentor,,,LC,,3.1,2012,stable,N
22718627,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PRUNELLIDAE,Prunella,strophiata,"(Blyth, 1843)",,,,,,Rufous-breasted Accentor,,,LC,,3.1,2012,stable,N
22712515,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Psalidoprocne,albiceps,"Sclater, 1864",,,,,,"White-headed Saw-wing, White-headed Sawwing",Hirondelle hérisée à tête blanche,,LC,,3.1,2012,stable,N
22712509,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Psalidoprocne,fuliginosa,"Shelley, 1887",,,,,,"Cameroon Mountain Saw-wing, Mountain Saw-wing, Mountain Sawwing",Hirondelle hérisée brune,,LC,,3.1,2012,stable,N
22712504,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Psalidoprocne,nitens,"(Cassin, 1857)",,,,,,"Square-tailed Saw-wing, Square-tailed Sawwing",Hirondelle hérissée à queue courte,,LC,,3.1,2012,decreasing,N
22712562,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Psalidoprocne,obscura,"(Hartlaub, 1855)",,,,,,"Fanti Saw-wing, Fanti Sawwing",Hirondelle hérissée de Fanti,,LC,,3.1,2012,stable,N
22712540,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Psalidoprocne,pristoptera,"(Rüppell, 1836)",,,,,,"Blue Saw-wing, Black Saw-wing",Hirondelle hérissée bleue,,LC,,3.1,2012,decreasing,N
22712032,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,AEGITHALIDAE,Psaltria,exilis,"Temminck, 1836",,,,,,"Pygmy Tit, Pygmy Bushtit",,,LC,,3.1,2012,decreasing,N
22712028,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,AEGITHALIDAE,Psaltriparus,minimus,"(Townsend, 1837)",,,,,,"Bushtit, American Bushtit",,,LC,,3.1,2012,stable,N
18418,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Psammomys,obesus,"Cretzschmar, 1828",,,,,,Fat Sand Rat,Rat de Sable,,LC,,3.1,2008,stable,N
18419,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Psammomys,vexillaris,"Thomas, 1925",,,,,,Thin Sand Rat,,,DD,,3.1,2008,unknown,N
22698747,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,EURYLAIMIDAE,Psarisomus,dalhousiae,"(Jameson, 1835)",,,,,,Long-tailed Broadbill,,,LC,,3.1,2012,decreasing,N
22723991,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Psarocolius,angustifrons,"(Spix, 1824)",,,,,,Russet-backed Oropendola,,,LC,,3.1,2012,decreasing,N
22723988,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Psarocolius,atrovirens,"(Lafresnaye & d'Orbigny, 1838)",,,,,,Dusky-green Oropendola,,,LC,,3.1,2012,stable,N
22724017,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Psarocolius,bifasciatus,"(Spix, 1824)",,,,,Gymnostinops bifasciatus bifasciatus,"Olive Oropendola, Amazonian Oropendola, Para Oropendola",,,LC,,3.1,2012,decreasing,N
22724010,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Psarocolius,cassini,"Richmond, 1898",,,,,Gymnostinops cassini cassini,"Baudo Oropendola, Baudó Oropendola",,,EN,"B1ab(i,ii,iii,v)",3.1,2012,decreasing,N
22723982,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Psarocolius,decumanus,"(Pallas, 1769)",,,,,,Crested Oropendola,,,LC,,3.1,2012,stable,N
22724025,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Psarocolius,guatimozinus,"(Bonaparte, 1853)",,,,,Gymnostinops guatimozinus guatimozinus,Black Oropendola,,,LC,,3.1,2012,stable,N
22724004,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Psarocolius,montezuma,"(Lesson, 1830)",,,,,Gymnostinops montezuma montezuma,Montezuma Oropendola,,,LC,,3.1,2012,stable,N
22723985,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Psarocolius,viridis,"(Müller, 1776)",,,,,,Green Oropendola,,,LC,,3.1,2012,stable,N
22723994,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Psarocolius,wagleri,"(Gray, 1845)",,,,,,Chestnut-headed Oropendola,,,LC,,3.1,2012,stable,N
22721563,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,EMBERIZIDAE,Pselliophorus,luteoviridis,"Griscom, 1924",,,,,,Yellow-green Finch,,,VU,"B1ab(i,ii,iii)",3.1,2012,decreasing,N
22721560,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,EMBERIZIDAE,Pselliophorus,tibialis,"(Lawrence, 1864)",,,,,,Yellow-thighed Finch,,,LC,,3.1,2012,decreasing,N
22685150,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psephotellus,chrysopterygius,"(Gould, 1858)",,,,,Psephotus chrysopterygius,Golden-shouldered Parrot,,"Perico Aligualdo, Loro Hombroamarillo, Periquito de Espalda Dorada",EN,"B1ab(i,ii,iii,v)",3.1,2012,decreasing,N
22685145,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psephotellus,dissimilis,"(Collett, 1898)",,,,,Psephotus dissimilis,Hooded Parrot,,"Perico Capirotado, Periquito Encapuchado",LC,,3.1,2015,stable,N
22685156,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psephotellus,pulcherrimus,"(Gould, 1845)",,,,,Psephotus pulcherrimus,"Paradise Parrot, Beautiful Parakeet",,"Loro del Paraíso, Perico del Paraíso",EX,,3.1,2014,,N
22685142,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psephotellus,varius,"(Clark, 1910)",,,,,Psephotus varius,Mulga Parrot,,,LC,,3.1,2012,decreasing,N
22685139,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psephotus,haematonotus,"(Gould, 1838)",,,,,,Red-rumped Parrot,,,LC,,3.1,2012,increasing,N
22717407,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ALAUDIDAE,Pseudalaemon,fremantlii,"(Lort Phillips, 1897)",,,,,,Short-tailed Lark,Cochevis à queue courte,,LC,,3.1,2012,stable,N
